IndividualID,FragID,LocationID,TableID,SumpID,TankID,DeathDate,Depth,Longitude,Latitude,Reassessment_survival,Taxon,Reassessment_bleaching,TimePoint,Date,WaterTemp,Survival,CoralWatchLetter,CoralWatchNumber,Bleaching,BleachedArea,BW,Comment,WaterDensity,SkelletonWeight,time_without_bleaching,time_alive,min_health_score,time_to_recovery,ITS2,SurvivalT12,DHW,Site,Depth_nearest,MeanAnnualTemp,MaxMonthlyTemp,MinMonthlyTemp,SeasonalVariability,MeanDailyRange,tempPC1,tempPC2
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.2,7.506,NA,1.021593521,20.32016767,0,7,2,1,C8,NA,4.58910119,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.2,7.506,NA,1.021593521,20.32016767,0,7,2,1,C8,NA,4.880202381,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.5,7.585,NA,1.021972254,20.54703995,0,7,2,1,C8,NA,7.472771825,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.5,7.585,NA,1.021972254,20.54703995,0,7,2,1,C8,NA,7.690430556,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.5,7.683,NA,1.021766746,20.80536298,0,7,2,1,C8,NA,10.37232452,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.5,7.683,NA,1.021766746,20.80536298,0,7,2,1,C8,NA,10.52750805,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T3,24/2/2024,30.1,PartiallyDead,C,3,PartialBleaching,0.5,7.63,NA,1.021835536,20.66421651,0,7,2,1,C8,NA,12.64880766,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T3,24/2/2024,30.1,PartiallyDead,C,3,PartialBleaching,0.5,7.63,NA,1.021835536,20.66421651,0,7,2,1,C8,NA,12.87126301,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,PartiallyDead,D,2,PartialBleaching,0.6,9.078,NA,1.02234225,24.60665823,0,7,2,1,C8,NA,15.4715716,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,PartiallyDead,D,2,PartialBleaching,0.6,9.078,NA,1.02234225,24.60665823,0,7,2,1,C8,NA,15.68968668,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T5,10/3/2024,26.5,PartiallyDead,D,3,NoBleaching,0,7.705,RTN,1.023023824,20.90887459,0,7,2,1,C8,NA,15.4500339,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T5,10/3/2024,26.5,PartiallyDead,D,3,NoBleaching,0,7.705,RTN,1.023023824,20.90887459,0,7,2,1,C8,NA,15.24146247,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,PartiallyDead,D,3,PartialBleaching,0.7,7.695,NA,1.022928476,20.87840316,0,7,2,1,C8,NA,12.85155771,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,PartiallyDead,D,3,PartialBleaching,0.7,7.695,NA,1.022928476,20.87840316,0,7,2,1,C8,NA,12.57236128,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,7,2,1,C8,NA,9.490119217,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,Dead,NA,NA,NA,NA,NA,NA,1.023149895,0,0,7,2,1,C8,NA,9.272460486,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,7,2,1,C8,NA,6.925125052,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,Dead,NA,NA,NA,NA,NA,NA,1.022960334,0,0,7,2,1,C8,NA,6.757709378,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,7,2,1,C8,NA,4.314083386,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,27.5,Dead,NA,NA,NA,NA,NA,NA,1.022703365,0,0,7,2,1,C8,NA,4.091628028,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,7,2,1,C8,NA,1.491319444,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,Dead,NA,NA,NA,NA,NA,NA,1.023243649,0,0,7,2,1,C8,NA,1.273204365,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,7,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,Dead,NA,NA,NA,NA,NA,NA,1.02376184,0,0,7,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T1,FR1,2,T1_2,Tank12,20/3/2024,8.8,151.977937,-23.472098,,Taxon1,,T12,27/4/2024,25.7,Dead,NA,NA,NA,NA,NA,NA,1.023274748,0,0,7,2,1,C8,1,NA,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,NoBleaching,0,4.868,NA,1.021593521,13.17860062,2,12,2,1,C8,NA,4.58910119,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,NoBleaching,0,4.868,NA,1.021593521,13.17860062,2,12,2,1,C8,NA,4.880202381,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,2,NoBleaching,0,4.944,NA,1.021972254,13.39282341,2,12,2,1,C8,NA,7.472771825,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,2,NoBleaching,0,4.944,NA,1.021972254,13.39282341,2,12,2,1,C8,NA,7.690430556,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.4,4.994,NA,1.021766746,13.52362133,2,12,2,1,C8,NA,10.37232452,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,3,PartialBleaching,0.4,4.994,NA,1.021766746,13.52362133,2,12,2,1,C8,NA,10.52750805,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.3,5.186,NA,1.022006253,14.049177,2,12,2,1,C8,NA,13.10126301,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T3,25/2/2024,29.6,Alive,D,3,PartialBleaching,0.3,5.186,NA,1.022006253,14.049177,2,12,2,1,C8,NA,13.29344059,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.4,5.196,NA,1.02234225,14.08418112,2,12,2,1,C8,NA,15.4715716,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.4,5.196,NA,1.02234225,14.08418112,2,12,2,1,C8,NA,15.68968668,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.5,5.178,NA,1.023023824,14.051415,2,12,2,1,C8,NA,15.87717676,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T5,9/3/2024,26.5,Alive,D,3,PartialBleaching,0.5,5.178,NA,1.023023824,14.051415,2,12,2,1,C8,NA,15.6500339,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,Alive,D,3,PartialBleaching,0.3,5.227,NA,1.022928476,14.18211999,2,12,2,1,C8,NA,12.85155771,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,Alive,D,3,PartialBleaching,0.3,5.227,NA,1.022928476,14.18211999,2,12,2,1,C8,NA,12.57236128,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,Alive,D,3,PartialBleaching,0.3,5.152,NA,1.023149895,13.98381256,2,12,2,1,C8,NA,9.490119217,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,Alive,D,3,PartialBleaching,0.3,5.152,NA,1.023149895,13.98381256,2,12,2,1,C8,NA,9.272460486,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,Alive,D,3,PartialBleaching,0.2,5.137,NA,1.022960334,13.93867187,2,12,2,1,C8,NA,6.925125052,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,Alive,D,3,PartialBleaching,0.2,5.137,NA,1.022960334,13.93867187,2,12,2,1,C8,NA,6.757709378,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,28.3,PartiallyDead,D,3,PartialBleaching,0.2,5.225,TLT,1.022441623,14.16514322,2,12,2,1,C8,NA,4.314083386,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,28.3,PartiallyDead,D,3,PartialBleaching,0.2,5.225,TLT,1.022441623,14.16514322,2,12,2,1,C8,NA,4.091628028,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,Alive,D,3,PartialBleaching,0.25,5.23,NA,1.023243649,14.19775422,2,12,2,1,C8,NA,1.491319444,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,Alive,D,3,PartialBleaching,0.25,5.23,NA,1.023243649,14.19775422,2,12,2,1,C8,NA,1.273204365,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,PartiallyDead,D,3,PartialBleaching,0.1,5.227,NA,1.02376184,14.20194239,2,12,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,PartiallyDead,D,3,PartialBleaching,0.1,5.227,NA,1.02376184,14.20194239,2,12,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_C,FR1,2,C_2,Tank9,NA,8.8,151.977937,-23.472098,,Taxon1,,T12,27/4/2024,25.7,PartiallyDead,D,2,NoBleaching,0,5.288,NA,1.023274748,14.35595354,2,12,2,1,C8,0.5,NA,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.25,7.86,NA,1.021593521,21.27851291,0,12,2,1,C8,NA,4.58910119,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T0,4/2/2024,30.8,Alive,D,3,PartialBleaching,0.25,7.86,NA,1.021593521,21.27851291,0,12,2,1,C8,NA,4.880202381,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.25,7.153,NA,1.021972254,19.37679325,0,12,2,1,C8,NA,7.472771825,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T1,10/2/2024,29.7,Alive,D,3,PartialBleaching,0.25,7.153,NA,1.021972254,19.37679325,0,12,2,1,C8,NA,7.690430556,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,2,PartialBleaching,0.7,11.193,NA,1.021766746,30.31035114,0,12,2,1,C8,NA,10.37232452,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T2,18/2/2024,30.3,Alive,D,2,PartialBleaching,0.7,11.193,NA,1.021766746,30.31035114,0,12,2,1,C8,NA,10.52750805,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,5.925,NA,1.022006253,16.05117118,0,12,2,1,C8,NA,13.10126301,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T3,25/2/2024,29.6,Alive,C,3,NoBleaching,0,5.925,NA,1.022006253,16.05117118,0,12,2,1,C8,NA,13.29344059,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.4,7.816,NA,1.02234225,21.18590447,0,12,2,1,C8,NA,15.4715716,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T4,2/3/2024,28.6,Alive,D,3,PartialBleaching,0.4,7.816,NA,1.02234225,21.18590447,0,12,2,1,C8,NA,15.68968668,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T5,10/3/2024,26.5,Alive,D,3,PartialBleaching,0.5,7.225,NA,1.023023824,19.60631004,0,12,2,1,C8,NA,15.4500339,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T5,10/3/2024,26.5,Alive,D,3,PartialBleaching,0.5,7.225,NA,1.023023824,19.60631004,0,12,2,1,C8,NA,15.24146247,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,PartiallyDead,D,2,NoBleaching,0,7.198,NA,1.022928476,19.5299215,0,12,2,1,C8,NA,12.85155771,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T6,16/3/2024,26.8,PartiallyDead,D,2,NoBleaching,0,7.198,NA,1.022928476,19.5299215,0,12,2,1,C8,NA,12.57236128,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,PartiallyDead,D,2,NoBleaching,0,7.226,NA,1.023149895,19.61316567,0,12,2,1,C8,NA,9.490119217,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T7,23/3/2024,26.1,PartiallyDead,D,2,NoBleaching,0,7.226,NA,1.023149895,19.61316567,0,12,2,1,C8,NA,9.272460486,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,PartiallyDead,D,2,NoBleaching,0,7.263,NA,1.022960334,19.70733381,0,12,2,1,C8,NA,6.925125052,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T8,30/3/2024,26.7,PartiallyDead,D,2,NoBleaching,0,7.263,NA,1.022960334,19.70733381,0,12,2,1,C8,NA,6.757709378,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,27.5,PartiallyDead,D,2,NoBleaching,0,7.221,NA,1.022703365,19.58494208,0,12,2,1,C8,NA,4.314083386,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T9,6/4/2024,27.5,PartiallyDead,D,2,NoBleaching,0,7.221,NA,1.022703365,19.58494208,0,12,2,1,C8,NA,4.091628028,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,7.274,NA,1.023243649,19.74655147,0,12,2,1,C8,NA,1.491319444,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T10,13/4/2024,25.8,PartiallyDead,C,3,NoBleaching,0,7.274,NA,1.023243649,19.74655147,0,12,2,1,C8,NA,1.273204365,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,7.256,NA,1.02376184,19.71480658,0,12,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T11,19/4/2024,24.1,PartiallyDead,C,3,NoBleaching,0,7.256,NA,1.02376184,19.71480658,0,12,2,1,C8,NA,0,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP11,EXP11_T2,FR1,2,T2_2,Tank11,NA,8.8,151.977937,-23.472098,,Taxon1,,T12,27/4/2024,25.7,PartiallyDead,D,2,NoBleaching,0,7.091,NA,1.023274748,19.25076902,0,12,2,1,C8,0.5,NA,FR1,9,24.69535231,27.37135995,21.86396797,2.084606616,0.237021339,-0.214764224,0.034076214
EXP15,EXP15_T2,FR2,2,T2_2,Tank11,18/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,T0,4/2/2024,30.8,Alive,D,4,NoBleaching,0,9.827,NA,1.021593521,26.60355552,12,7,2,NA,C8,NA,4.58910119,FR2,9,24.71900657,27.41889885,21.8521683,2.117297347,0.179995411,-2.742054012,0.082433392
EXP15,EXP15_T2,FR2,2,T2_2,Tank11,18/3/2024,10.5,151.9510635,-23.4708255,PartiallyDead,Taxon1,NoBleaching,T0,4/2/2024,30.8,Alive,D,4,NoBleaching,0,9.827,NA,1.021593521,26.60355552,12,7,2,NA,C8,NA,4.880202381,FR2,9,24.71900657,27.41889885,21.8521683,2.117297347,0.179995411,-2.742054012,0.082433392
