DateTime,Temperature
02/01/2024 20:24:54,28.53
02/01/2024 20:29:54,28.57
02/01/2024 20:34:54,28.53
02/01/2024 20:39:54,28.48
02/01/2024 20:44:54,28.53
02/01/2024 20:49:54,28.48
02/01/2024 20:54:54,28.65
02/01/2024 20:59:54,28.70
02/01/2024 21:04:54,28.74
02/01/2024 21:09:54,28.70
02/01/2024 21:14:54,28.65
02/01/2024 21:19:54,28.61
02/01/2024 21:24:54,28.65
02/01/2024 21:29:54,28.61
02/01/2024 21:34:54,28.57
02/01/2024 21:39:54,28.57
02/01/2024 21:44:54,28.53
02/01/2024 21:49:54,28.53
02/01/2024 21:54:54,28.48
02/01/2024 21:59:54,28.48
02/01/2024 22:04:54,28.53
02/01/2024 22:09:54,28.53
02/01/2024 22:14:54,28.48
02/01/2024 22:19:54,28.53
02/01/2024 22:24:54,28.48
02/01/2024 22:29:54,28.57
02/01/2024 22:34:54,28.74
02/01/2024 22:39:54,28.74
02/01/2024 22:44:54,28.74
02/01/2024 22:49:54,28.65
02/01/2024 22:54:54,28.70
02/01/2024 22:59:54,28.65
02/01/2024 23:04:54,28.61
02/01/2024 23:09:54,28.57
02/01/2024 23:14:54,28.61
02/01/2024 23:19:54,28.57
02/01/2024 23:24:54,28.53
02/01/2024 23:29:54,28.48
02/01/2024 23:34:54,28.53
02/01/2024 23:39:54,28.53
02/01/2024 23:44:54,28.53
02/01/2024 23:49:54,28.53
02/01/2024 23:54:54,28.53
02/01/2024 23:59:54,28.48
02/02/2024 00:04:54,28.48
02/02/2024 00:09:54,28.53
02/02/2024 00:14:54,28.48
02/02/2024 00:19:54,28.48
02/02/2024 00:24:54,28.65
02/02/2024 00:29:54,28.78
02/02/2024 00:34:54,28.78
02/02/2024 00:39:54,28.74
02/02/2024 00:44:54,28.70
02/02/2024 00:49:54,28.70
02/02/2024 00:54:54,28.65
02/02/2024 00:59:54,28.70
02/02/2024 01:04:54,28.65
02/02/2024 01:09:54,28.65
02/02/2024 01:14:54,28.61
02/02/2024 01:19:54,28.61
02/02/2024 01:24:54,28.65
02/02/2024 01:29:54,28.61
02/02/2024 01:34:54,28.61
02/02/2024 01:39:54,28.65
02/02/2024 01:44:54,28.61
02/02/2024 01:49:54,28.57
02/02/2024 01:54:54,28.53
02/02/2024 01:59:54,28.53
02/02/2024 02:04:54,28.57
02/02/2024 02:09:54,28.48
02/02/2024 02:14:54,28.53
02/02/2024 02:19:54,28.48
02/02/2024 02:24:54,28.48
02/02/2024 02:29:54,28.53
02/02/2024 02:34:54,28.48
02/02/2024 02:39:54,28.53
02/02/2024 02:44:54,28.48
02/02/2024 02:49:54,28.44
02/02/2024 02:54:54,28.48
02/02/2024 02:59:54,28.48
02/02/2024 03:04:54,28.53
02/02/2024 03:09:54,28.48
02/02/2024 03:14:54,28.48
02/02/2024 03:19:54,28.53
02/02/2024 03:24:54,28.48
02/02/2024 03:29:54,28.48
02/02/2024 03:34:54,28.57
02/02/2024 03:39:54,28.78
02/02/2024 03:44:54,28.78
02/02/2024 03:49:54,28.74
02/02/2024 03:54:54,28.70
02/02/2024 03:59:54,28.70
02/02/2024 04:04:54,28.61
02/02/2024 04:09:54,28.61
02/02/2024 04:14:54,28.57
02/02/2024 04:19:54,28.57
02/02/2024 04:24:54,28.53
02/02/2024 04:29:54,28.53
02/02/2024 04:34:54,28.48
02/02/2024 04:39:54,28.48
02/02/2024 04:44:54,28.70
02/02/2024 04:49:54,28.78
02/02/2024 04:54:54,28.78
02/02/2024 04:59:54,28.70
02/02/2024 05:04:54,28.70
02/02/2024 05:09:54,28.61
02/02/2024 05:14:54,28.61
02/02/2024 05:19:54,28.61
02/02/2024 05:24:54,28.53
02/02/2024 05:29:54,28.53
02/02/2024 05:34:54,28.53
02/02/2024 05:39:54,28.65
02/02/2024 05:44:54,28.78
02/02/2024 05:49:54,28.74
02/02/2024 05:54:54,28.70
02/02/2024 05:59:54,28.65
02/02/2024 06:04:54,28.65
02/02/2024 06:09:54,28.61
02/02/2024 06:14:54,28.61
02/02/2024 06:19:54,28.61
02/02/2024 06:24:54,28.57
02/02/2024 06:29:54,28.61
02/02/2024 06:34:54,28.61
02/02/2024 06:39:54,28.70
02/02/2024 06:44:54,28.74
02/02/2024 06:49:54,28.83
02/02/2024 06:54:54,28.83
02/02/2024 06:59:54,28.95
02/02/2024 07:04:54,29.08
02/02/2024 07:09:54,29.00
02/02/2024 07:14:54,29.00
02/02/2024 07:19:54,29.13
02/02/2024 07:24:54,29.13
02/02/2024 07:29:54,29.21
02/02/2024 07:34:54,29.21
02/02/2024 07:39:54,29.38
02/02/2024 07:44:54,29.30
02/02/2024 07:49:54,29.43
02/02/2024 07:54:54,29.68
02/02/2024 07:59:54,29.51
02/02/2024 08:04:54,29.81
02/02/2024 08:09:54,29.94
02/02/2024 08:14:54,29.94
02/02/2024 08:19:54,30.03
02/02/2024 08:24:54,30.07
02/02/2024 08:29:54,29.90
02/02/2024 08:34:54,30.16
02/02/2024 08:39:54,30.24
02/02/2024 08:44:54,30.28
02/02/2024 08:49:54,30.24
02/02/2024 08:54:54,30.20
02/02/2024 08:59:54,30.11
02/02/2024 09:04:54,30.11
02/02/2024 09:09:54,30.16
02/02/2024 09:14:54,30.24
02/02/2024 09:19:54,30.28
02/02/2024 09:24:54,30.41
02/02/2024 09:29:54,30.50
02/02/2024 09:34:54,30.63
02/02/2024 09:39:54,30.67
02/02/2024 09:44:54,30.93
02/02/2024 09:49:54,30.97
02/02/2024 09:54:54,30.54
02/02/2024 09:59:54,30.59
02/02/2024 10:04:54,31.01
02/02/2024 10:09:54,30.63
02/02/2024 10:14:54,31.10
02/02/2024 10:19:54,31.23
02/02/2024 10:24:54,31.10
02/02/2024 10:29:54,31.19
02/02/2024 10:34:54,31.36
02/02/2024 10:39:54,31.40
02/02/2024 10:44:54,31.14
02/02/2024 10:49:54,31.36
02/02/2024 10:54:54,31.40
02/02/2024 10:59:54,31.40
02/02/2024 11:04:54,31.44
02/02/2024 11:09:54,31.44
02/02/2024 11:14:54,31.40
02/02/2024 11:19:54,31.44
02/02/2024 11:24:54,31.36
02/02/2024 11:29:54,31.31
02/02/2024 11:34:54,31.40
02/02/2024 11:39:54,31.44
02/02/2024 11:44:54,31.40
02/02/2024 11:49:54,31.40
02/02/2024 11:54:54,31.40
02/02/2024 11:59:54,31.36
02/02/2024 12:04:54,31.14
02/02/2024 12:09:54,30.93
02/02/2024 12:14:54,30.89
02/02/2024 12:19:54,30.93
02/02/2024 12:24:54,30.93
02/02/2024 12:29:54,30.97
02/02/2024 12:34:54,30.93
02/02/2024 12:39:54,30.80
02/02/2024 12:44:54,30.76
02/02/2024 12:49:54,30.67
02/02/2024 12:54:54,30.63
02/02/2024 12:59:54,30.33
02/02/2024 13:04:54,30.28
02/02/2024 13:09:54,30.28
02/02/2024 13:14:54,30.20
02/02/2024 13:19:54,30.20
02/02/2024 13:24:54,30.16
02/02/2024 13:29:54,30.07
02/02/2024 13:34:54,29.98
02/02/2024 13:39:54,29.86
02/02/2024 13:44:54,29.98
02/02/2024 13:49:54,30.03
02/02/2024 13:54:54,29.98
02/02/2024 13:59:54,29.90
02/02/2024 14:04:54,29.94
02/02/2024 14:09:54,29.86
02/02/2024 14:14:54,29.73
02/02/2024 14:19:54,29.68
02/02/2024 14:24:54,29.68
02/02/2024 14:29:54,29.60
02/02/2024 14:34:54,29.64
02/02/2024 14:39:54,29.60
02/02/2024 14:44:54,29.68
02/02/2024 14:49:54,29.90
02/02/2024 14:54:54,29.86
02/02/2024 14:59:54,29.73
02/02/2024 15:04:54,29.77
02/02/2024 15:09:54,30.03
02/02/2024 15:14:54,30.11
02/02/2024 15:19:54,30.16
02/02/2024 15:24:54,30.16
02/02/2024 15:29:54,30.16
02/02/2024 15:34:54,30.20
02/02/2024 15:39:54,30.16
02/02/2024 15:44:54,30.16
02/02/2024 15:49:54,30.20
02/02/2024 15:54:54,30.24
02/02/2024 15:59:54,30.24
02/02/2024 16:04:54,30.37
02/02/2024 16:09:54,30.50
02/02/2024 16:14:54,30.50
02/02/2024 16:19:54,30.46
02/02/2024 16:24:54,30.50
02/02/2024 16:29:54,30.50
02/02/2024 16:34:54,30.24
02/02/2024 16:39:54,30.46
02/02/2024 16:44:54,30.37
02/02/2024 16:49:54,30.37
02/02/2024 16:54:54,30.28
02/02/2024 16:59:54,30.24
02/02/2024 17:04:54,30.28
02/02/2024 17:09:54,30.28
02/02/2024 17:14:54,30.24
02/02/2024 17:19:54,30.20
02/02/2024 17:24:54,30.20
02/02/2024 17:29:54,30.20
02/02/2024 17:34:54,30.03
02/02/2024 17:39:54,29.68
02/02/2024 17:44:54,29.34
02/02/2024 17:49:54,29.08
02/02/2024 17:54:54,28.83
02/02/2024 17:59:54,28.61
02/02/2024 18:04:54,28.44
02/02/2024 18:09:54,28.27
02/02/2024 18:14:54,28.05
02/02/2024 18:19:54,28.01
02/02/2024 18:24:54,27.93
02/02/2024 18:29:54,27.93
02/02/2024 18:34:54,28.05
02/02/2024 18:39:54,28.14
02/02/2024 18:44:54,28.18
02/02/2024 18:49:54,28.23
02/02/2024 18:54:54,28.27
02/02/2024 18:59:54,28.35
02/02/2024 19:04:54,28.31
02/02/2024 19:09:54,28.35
02/02/2024 19:14:54,28.35
02/02/2024 19:19:54,28.35
02/02/2024 19:24:54,28.44
02/02/2024 19:29:54,28.40
02/02/2024 19:34:54,28.44
02/02/2024 19:39:54,28.44
02/02/2024 19:44:54,28.44
02/02/2024 19:49:54,28.40
02/02/2024 19:54:54,28.40
02/02/2024 19:59:54,28.44
02/02/2024 20:04:54,28.40
02/02/2024 20:09:54,28.44
02/02/2024 20:14:54,28.40
02/02/2024 20:19:54,28.44
02/02/2024 20:24:54,28.44
02/02/2024 20:29:54,28.40
02/02/2024 20:34:54,28.40
02/02/2024 20:39:54,28.40
02/02/2024 20:44:54,28.40
02/02/2024 20:49:54,28.35
02/02/2024 20:54:54,28.40
02/02/2024 20:59:54,28.35
02/02/2024 21:04:54,28.40
02/02/2024 21:09:54,28.40
02/02/2024 21:14:54,28.35
02/02/2024 21:19:54,28.40
02/02/2024 21:24:54,28.40
02/02/2024 21:29:54,28.35
02/02/2024 21:34:54,28.35
02/02/2024 21:39:54,28.35
02/02/2024 21:44:54,28.31
02/02/2024 21:49:54,28.35
02/02/2024 21:54:54,28.40
02/02/2024 21:59:54,28.35
02/02/2024 22:04:54,28.35
02/02/2024 22:09:54,28.35
02/02/2024 22:14:54,28.35
02/02/2024 22:19:54,28.31
02/02/2024 22:24:54,28.35
02/02/2024 22:29:54,28.35
02/02/2024 22:34:54,28.35
02/02/2024 22:39:54,28.31
02/02/2024 22:44:54,28.35
02/02/2024 22:49:54,28.31
02/02/2024 22:54:54,28.40
02/02/2024 22:59:54,28.35
02/02/2024 23:04:54,28.35
02/02/2024 23:09:54,28.35
02/02/2024 23:14:54,28.35
02/02/2024 23:19:54,28.35
02/02/2024 23:24:54,28.31
02/02/2024 23:29:54,28.35
02/02/2024 23:34:54,28.40
02/02/2024 23:39:54,28.35
02/02/2024 23:44:54,28.35
02/02/2024 23:49:54,28.35
02/02/2024 23:54:54,28.35
02/02/2024 23:59:54,28.40
02/03/2024 00:04:54,28.40
02/03/2024 00:09:54,28.44
02/03/2024 00:14:54,28.40
02/03/2024 00:19:54,28.40
02/03/2024 00:24:54,28.40
02/03/2024 00:29:54,28.40
02/03/2024 00:34:54,28.40
02/03/2024 00:39:54,28.40
02/03/2024 00:44:54,28.35
02/03/2024 00:49:54,28.40
02/03/2024 00:54:54,28.40
02/03/2024 00:59:54,28.35
02/03/2024 01:04:54,28.40
02/03/2024 01:09:54,28.40
02/03/2024 01:14:54,28.40
02/03/2024 01:19:54,28.40
02/03/2024 01:24:54,28.40
02/03/2024 01:29:54,28.31
02/03/2024 01:34:54,28.40
02/03/2024 01:39:54,28.35
02/03/2024 01:44:54,28.35
02/03/2024 01:49:54,28.35
02/03/2024 01:54:54,28.35
02/03/2024 01:59:54,28.31
02/03/2024 02:04:54,28.40
02/03/2024 02:09:54,28.40
02/03/2024 02:14:54,28.35
02/03/2024 02:19:54,28.35
02/03/2024 02:24:54,28.35
02/03/2024 02:29:54,28.31
02/03/2024 02:34:54,28.31
02/03/2024 02:39:54,28.31
02/03/2024 02:44:54,28.27
02/03/2024 02:49:54,28.31
02/03/2024 02:54:54,28.31
02/03/2024 02:59:54,28.31
02/03/2024 03:04:54,28.31
02/03/2024 03:09:54,28.31
02/03/2024 03:14:54,28.27
02/03/2024 03:19:54,28.31
02/03/2024 03:24:54,28.23
02/03/2024 03:29:54,28.23
02/03/2024 03:34:54,28.23
02/03/2024 03:39:54,28.27
02/03/2024 03:44:54,28.18
02/03/2024 03:49:54,28.23
02/03/2024 03:54:54,28.23
02/03/2024 03:59:54,28.18
02/03/2024 04:04:54,28.18
02/03/2024 04:09:54,28.18
02/03/2024 04:14:54,28.18
02/03/2024 04:19:54,28.14
02/03/2024 04:24:54,28.18
02/03/2024 04:29:54,28.18
02/03/2024 04:34:54,28.18
02/03/2024 04:39:54,28.18
02/03/2024 04:44:54,28.18
02/03/2024 04:49:54,28.18
02/03/2024 04:54:54,28.14
02/03/2024 04:59:54,28.18
02/03/2024 05:04:54,28.14
02/03/2024 05:09:54,28.10
02/03/2024 05:14:54,28.10
02/03/2024 05:19:54,28.14
02/03/2024 05:24:54,28.14
02/03/2024 05:29:54,28.10
02/03/2024 05:34:54,28.14
02/03/2024 05:39:54,28.14
02/03/2024 05:44:54,28.14
02/03/2024 05:49:54,28.18
02/03/2024 05:54:54,28.18
02/03/2024 05:59:54,28.18
02/03/2024 06:04:54,28.18
02/03/2024 06:09:54,28.18
02/03/2024 06:14:54,28.18
02/03/2024 06:19:54,28.23
02/03/2024 06:24:54,28.27
02/03/2024 06:29:54,28.31
02/03/2024 06:34:54,28.31
02/03/2024 06:39:54,28.35
02/03/2024 06:44:54,28.40
02/03/2024 06:49:54,28.48
02/03/2024 06:54:54,28.53
02/03/2024 06:59:54,28.57
02/03/2024 07:04:54,28.65
02/03/2024 07:09:54,28.70
02/03/2024 07:14:54,28.74
02/03/2024 07:19:54,28.78
02/03/2024 07:24:54,28.83
02/03/2024 07:29:54,28.95
02/03/2024 07:34:54,29.04
02/03/2024 07:39:54,29.17
02/03/2024 07:44:54,29.26
02/03/2024 07:49:54,29.26
02/03/2024 07:54:54,29.43
02/03/2024 07:59:54,29.56
02/03/2024 08:04:54,29.64
02/03/2024 08:09:54,29.64
02/03/2024 08:14:54,29.73
02/03/2024 08:19:54,29.81
02/03/2024 08:24:54,29.77
02/03/2024 08:29:54,29.81
02/03/2024 08:34:54,29.81
02/03/2024 08:39:54,29.90
02/03/2024 08:44:54,29.90
02/03/2024 08:49:54,29.86
02/03/2024 08:54:54,29.68
02/03/2024 08:59:54,29.60
02/03/2024 09:04:54,29.60
02/03/2024 09:09:54,29.68
02/03/2024 09:14:54,29.77
02/03/2024 09:19:54,29.81
02/03/2024 09:24:54,29.94
02/03/2024 09:29:54,30.03
02/03/2024 09:34:54,30.11
02/03/2024 09:39:54,30.24
02/03/2024 09:44:54,30.28
02/03/2024 09:49:54,30.37
02/03/2024 09:54:54,30.41
02/03/2024 09:59:54,30.50
02/03/2024 10:04:54,30.50
02/03/2024 10:09:54,30.63
02/03/2024 10:14:54,30.71
02/03/2024 10:19:54,30.84
02/03/2024 10:24:54,30.84
02/03/2024 10:29:54,30.67
02/03/2024 10:34:54,30.80
02/03/2024 10:39:54,30.84
02/03/2024 10:44:54,30.89
02/03/2024 10:49:54,30.28
02/03/2024 10:54:54,30.71
02/03/2024 10:59:54,30.71
02/03/2024 11:04:54,30.71
02/03/2024 11:09:54,30.71
02/03/2024 11:14:54,30.71
02/03/2024 11:19:54,30.67
02/03/2024 11:24:54,30.76
02/03/2024 11:29:54,30.76
02/03/2024 11:34:54,30.76
02/03/2024 11:39:54,30.37
02/03/2024 11:44:54,30.76
02/03/2024 11:49:54,30.76
02/03/2024 11:54:54,30.76
02/03/2024 11:59:54,30.71
02/03/2024 12:04:54,30.46
02/03/2024 12:09:54,30.20
02/03/2024 12:14:54,30.16
02/03/2024 12:19:54,30.24
02/03/2024 12:24:54,30.16
02/03/2024 12:29:54,30.20
02/03/2024 12:34:54,30.33
02/03/2024 12:39:54,30.33
02/03/2024 12:44:54,30.37
02/03/2024 12:49:54,30.37
02/03/2024 12:54:54,30.28
02/03/2024 12:59:54,30.33
02/03/2024 13:04:54,30.28
02/03/2024 13:09:54,30.37
02/03/2024 13:14:54,30.37
02/03/2024 13:19:54,30.46
02/03/2024 13:24:54,30.37
02/03/2024 13:29:54,30.41
02/03/2024 13:34:54,30.33
02/03/2024 13:39:54,30.37
02/03/2024 13:44:54,30.33
02/03/2024 13:49:54,30.28
02/03/2024 13:54:54,30.37
02/03/2024 13:59:54,30.41
02/03/2024 14:04:54,30.41
02/03/2024 14:09:54,30.28
02/03/2024 14:14:54,30.28
02/03/2024 14:19:54,30.24
02/03/2024 14:24:54,30.20
02/03/2024 14:29:54,30.16
02/03/2024 14:34:54,30.16
02/03/2024 14:39:54,30.11
02/03/2024 14:44:54,30.16
02/03/2024 14:49:54,30.33
02/03/2024 14:54:54,30.24
02/03/2024 14:59:54,30.20
02/03/2024 15:04:54,30.37
02/03/2024 15:09:54,30.33
02/03/2024 15:14:54,30.37
02/03/2024 15:19:54,30.37
02/03/2024 15:24:54,30.37
02/03/2024 15:29:54,30.46
02/03/2024 15:34:54,30.63
02/03/2024 15:39:54,30.67
02/03/2024 15:44:54,30.76
02/03/2024 15:49:54,30.80
02/03/2024 15:54:54,30.76
02/03/2024 15:59:54,30.67
02/03/2024 16:04:54,30.41
02/03/2024 16:09:54,30.54
02/03/2024 16:14:54,30.41
02/03/2024 16:19:54,30.50
02/03/2024 16:24:54,30.16
02/03/2024 16:29:54,30.59
02/03/2024 16:34:54,30.03
02/03/2024 16:39:54,30.07
02/03/2024 16:44:54,29.73
02/03/2024 16:49:54,30.16
02/03/2024 16:54:54,29.73
02/03/2024 16:59:54,30.03
02/03/2024 17:04:54,29.86
02/03/2024 17:09:54,29.64
02/03/2024 17:14:54,29.77
02/03/2024 17:19:54,29.68
02/03/2024 17:24:54,29.60
02/03/2024 17:29:54,29.56
02/03/2024 17:34:54,29.56
02/03/2024 17:39:54,29.51
02/03/2024 17:44:54,29.38
02/03/2024 17:49:54,29.34
02/03/2024 17:54:54,29.26
02/03/2024 17:59:54,29.17
02/03/2024 18:04:54,29.17
02/03/2024 18:09:54,29.13
02/03/2024 18:14:54,29.04
02/03/2024 18:19:54,29.00
02/03/2024 18:24:54,28.87
02/03/2024 18:29:54,28.91
02/03/2024 18:34:54,28.87
02/03/2024 18:39:54,28.83
02/03/2024 18:44:54,28.78
02/03/2024 18:49:54,28.78
02/03/2024 18:54:54,28.78
02/03/2024 18:59:54,28.65
02/03/2024 19:04:54,28.65
02/03/2024 19:09:54,28.65
02/03/2024 19:14:54,28.65
02/03/2024 19:19:54,28.61
02/03/2024 19:24:54,28.61
02/03/2024 19:29:54,28.57
02/03/2024 19:34:54,28.57
02/03/2024 19:39:54,28.57
02/03/2024 19:44:54,28.48
02/03/2024 19:49:54,28.53
02/03/2024 19:54:54,28.48
02/03/2024 19:59:54,28.44
02/03/2024 20:04:54,28.48
02/03/2024 20:09:54,28.44
02/03/2024 20:14:54,28.48
02/03/2024 20:19:54,28.40
02/03/2024 20:24:54,28.44
02/03/2024 20:29:54,28.44
02/03/2024 20:34:54,28.44
02/03/2024 20:39:54,28.40
02/03/2024 20:44:54,28.40
02/03/2024 20:49:54,28.40
02/03/2024 20:54:54,28.40
02/03/2024 20:59:54,28.40
02/03/2024 21:04:54,28.40
02/03/2024 21:09:54,28.31
02/03/2024 21:14:54,28.40
02/03/2024 21:19:54,28.35
02/03/2024 21:24:54,28.40
02/03/2024 21:29:54,28.35
02/03/2024 21:34:54,28.35
02/03/2024 21:39:54,28.35
02/03/2024 21:44:54,28.31
02/03/2024 21:49:54,28.27
02/03/2024 21:54:54,28.31
02/03/2024 21:59:54,28.35
02/03/2024 22:04:54,28.31
02/03/2024 22:09:54,28.35
02/03/2024 22:14:54,28.31
02/03/2024 22:19:54,28.31
02/03/2024 22:24:54,28.31
02/03/2024 22:29:54,28.31
02/03/2024 22:34:54,28.31
02/03/2024 22:39:54,28.27
02/03/2024 22:44:54,28.31
02/03/2024 22:49:54,28.31
02/03/2024 22:54:54,28.35
02/03/2024 22:59:54,28.31
02/03/2024 23:04:54,28.27
02/03/2024 23:09:54,28.31
02/03/2024 23:14:54,28.31
02/03/2024 23:19:54,28.31
02/03/2024 23:24:54,28.31
02/03/2024 23:29:54,28.31
02/03/2024 23:34:54,28.31
02/03/2024 23:39:54,28.31
02/03/2024 23:44:54,28.31
02/03/2024 23:49:54,28.31
02/03/2024 23:54:54,28.31
02/03/2024 23:59:54,28.35
02/04/2024 00:04:54,28.35
02/04/2024 00:09:54,28.35
02/04/2024 00:14:54,28.31
02/04/2024 00:19:54,28.31
02/04/2024 00:24:54,28.35
02/04/2024 00:29:54,28.31
02/04/2024 00:34:54,28.31
02/04/2024 00:39:54,28.35
02/04/2024 00:44:54,28.35
02/04/2024 00:49:54,28.35
02/04/2024 00:54:54,28.31
02/04/2024 00:59:54,28.35
02/04/2024 01:04:54,28.31
02/04/2024 01:09:54,28.35
02/04/2024 01:14:54,28.35
02/04/2024 01:19:54,28.35
02/04/2024 01:24:54,28.35
02/04/2024 01:29:54,28.40
02/04/2024 01:34:54,28.35
02/04/2024 01:39:54,28.35
02/04/2024 01:44:54,28.40
02/04/2024 01:49:54,28.40
02/04/2024 01:54:54,28.35
02/04/2024 01:59:54,28.35
02/04/2024 02:04:54,28.35
02/04/2024 02:09:54,28.35
02/04/2024 02:14:54,28.35
02/04/2024 02:19:54,28.35
02/04/2024 02:24:54,28.35
02/04/2024 02:29:54,28.35
02/04/2024 02:34:54,28.35
02/04/2024 02:39:54,28.40
02/04/2024 02:44:54,28.40
02/04/2024 02:49:54,28.40
02/04/2024 02:54:54,28.35
02/04/2024 02:59:54,28.35
02/04/2024 03:04:54,28.35
02/04/2024 03:09:54,28.35
02/04/2024 03:14:54,28.35
02/04/2024 03:19:54,28.35
02/04/2024 03:24:54,28.35
02/04/2024 03:29:54,28.35
02/04/2024 03:34:54,28.31
02/04/2024 03:39:54,28.31
02/04/2024 03:44:54,28.31
02/04/2024 03:49:54,28.31
02/04/2024 03:54:54,28.31
02/04/2024 03:59:54,28.35
02/04/2024 04:04:54,28.31
02/04/2024 04:09:54,28.31
02/04/2024 04:14:54,28.27
02/04/2024 04:19:54,28.27
02/04/2024 04:24:54,28.27
02/04/2024 04:29:54,28.27
02/04/2024 04:34:54,28.27
02/04/2024 04:39:54,28.23
02/04/2024 04:44:54,28.23
02/04/2024 04:49:54,28.23
02/04/2024 04:54:54,28.23
02/04/2024 04:59:54,28.23
02/04/2024 05:04:54,28.18
02/04/2024 05:09:54,28.18
02/04/2024 05:14:54,28.18
02/04/2024 05:19:54,28.18
02/04/2024 05:24:54,28.18
02/04/2024 05:29:54,28.18
02/04/2024 05:34:54,28.14
02/04/2024 05:39:54,28.14
02/04/2024 05:44:54,28.14
02/04/2024 05:49:54,28.14
02/04/2024 05:54:54,28.10
02/04/2024 05:59:54,28.10
02/04/2024 06:04:54,28.14
02/04/2024 06:09:54,28.14
02/04/2024 06:14:54,28.14
02/04/2024 06:19:54,28.18
02/04/2024 06:24:54,28.14
02/04/2024 06:29:54,28.18
02/04/2024 06:34:54,28.27
02/04/2024 06:39:54,28.27
02/04/2024 06:44:54,28.35
02/04/2024 06:49:54,28.44
02/04/2024 06:54:54,28.44
02/04/2024 06:59:54,28.48
02/04/2024 07:04:54,28.61
02/04/2024 07:09:54,28.61
02/04/2024 07:14:54,28.65
02/04/2024 07:19:54,28.74
02/04/2024 07:24:54,28.78
02/04/2024 07:29:54,28.87
02/04/2024 07:34:54,29.04
02/04/2024 07:39:54,29.13
02/04/2024 07:44:54,29.17
02/04/2024 07:49:54,29.21
02/04/2024 07:54:54,29.34
02/04/2024 07:59:54,29.47
02/04/2024 08:04:54,29.47
02/04/2024 08:09:54,29.56
02/04/2024 08:14:54,29.60
02/04/2024 08:19:54,29.73
02/04/2024 08:24:54,29.68
02/04/2024 08:29:54,29.68
02/04/2024 08:34:54,29.68
02/04/2024 08:39:54,29.77
02/04/2024 08:44:54,29.73
02/04/2024 08:49:54,29.73
02/04/2024 08:54:54,29.60
02/04/2024 08:59:54,29.51
02/04/2024 09:04:54,29.51
02/04/2024 09:09:54,29.64
02/04/2024 09:14:54,29.64
02/04/2024 09:19:54,29.77
02/04/2024 09:24:54,29.81
02/04/2024 09:29:54,29.90
02/04/2024 09:34:54,30.03
02/04/2024 09:39:54,30.07
02/04/2024 09:44:54,30.24
02/04/2024 09:49:54,30.33
02/04/2024 09:54:54,30.37
02/04/2024 09:59:54,30.37
02/04/2024 10:04:54,30.07
02/04/2024 10:09:54,30.28
02/04/2024 10:14:54,30.41
02/04/2024 10:19:54,30.63
02/04/2024 10:24:54,30.24
02/04/2024 10:29:54,30.63
02/04/2024 10:34:54,30.76
02/04/2024 10:39:54,30.76
02/04/2024 10:44:54,30.50
02/04/2024 10:49:54,30.54
02/04/2024 10:54:54,30.46
02/04/2024 10:59:54,30.76
02/04/2024 11:04:54,30.80
02/04/2024 11:09:54,30.71
02/04/2024 11:14:54,30.67
02/04/2024 11:19:54,30.67
02/04/2024 11:24:54,30.63
02/04/2024 11:29:54,30.67
02/04/2024 11:34:54,30.63
02/04/2024 11:39:54,30.71
02/04/2024 11:44:54,30.50
02/04/2024 11:49:54,30.54
02/04/2024 11:54:54,30.63
02/04/2024 11:59:54,30.24
