"","V1","V2"
"1",-5.28935592643304,-0.538289601960668
"2",-5.28935592643304,-0.538289601960668
"3",-5.28935592643304,-0.538289601960668
"4",-5.28935592643304,-0.538289601960668
"5",-5.28935592643304,-0.538289601960668
"6",-5.28935592643304,-0.538289601960668
"7",-5.28935592643304,-0.538289601960668
"8",-5.28935592643304,-0.538289601960668
"9",-5.28935592643304,-0.538289601960668
"10",-5.28935592643304,-0.538289601960668
"11",-5.28935592643304,-0.538289601960668
"12",-5.28935592643304,-0.538289601960668
"13",-5.28935592643304,-0.538289601960668
"14",-5.28935592643304,-0.538289601960668
"15",-5.28935592643304,-0.538289601960668
"16",-5.28935592643304,-0.538289601960668
"17",-5.28935592643304,-0.538289601960668
"18",-5.28935592643304,-0.538289601960668
"19",-5.28935592643304,-0.538289601960668
"20",-5.28935592643304,-0.538289601960668
"21",-5.28935592643304,-0.538289601960668
"22",-5.28935592643304,-0.538289601960668
"23",-5.28935592643304,-0.538289601960668
"24",-5.28935592643304,-0.538289601960668
"25",-5.28935592643304,-0.538289601960668
"26",-5.28935592643304,-0.538289601960668
"27",-5.28935592643304,-0.538289601960668
"28",-5.28935592643304,-0.538289601960668
"29",-5.28935592643304,-0.538289601960668
"30",-5.28935592643304,-0.538289601960668
"31",-5.28935592643304,-0.538289601960668
"32",-5.28935592643304,-0.538289601960668
"33",-5.28935592643304,-0.538289601960668
"34",-5.28935592643304,-0.538289601960668
"35",-5.28935592643304,-0.538289601960668
"36",-5.28935592643304,-0.538289601960668
"37",-5.28935592643304,-0.538289601960668
"38",-5.28935592643304,-0.538289601960668
"39",-5.28935592643304,-0.538289601960668
"40",-5.29763618971682,-0.422739885871504
"41",-5.29763618971682,-0.422739885871504
"42",-5.29763618971682,-0.422739885871504
"43",-5.29763618971682,-0.422739885871504
"44",-5.29763618971682,-0.422739885871504
"45",-5.29763618971682,-0.422739885871504
"46",-5.29763618971682,-0.422739885871504
"47",-5.29763618971682,-0.422739885871504
"48",-5.29763618971682,-0.422739885871504
"49",-5.29763618971682,-0.422739885871504
"50",-5.29763618971682,-0.422739885871504
"51",-5.29763618971682,-0.422739885871504
"52",-5.29763618971682,-0.422739885871504
"53",-5.29763618971682,-0.422739885871504
"54",-5.29763618971682,-0.422739885871504
"55",-5.29763618971682,-0.422739885871504
"56",-5.29763618971682,-0.422739885871504
"57",-5.29763618971682,-0.422739885871504
"58",-5.29763618971682,-0.422739885871504
"59",-5.29763618971682,-0.422739885871504
"60",-5.29763618971682,-0.422739885871504
"61",-5.29763618971682,-0.422739885871504
"62",-5.29763618971682,-0.422739885871504
"63",-5.29763618971682,-0.422739885871504
"64",-5.29763618971682,-0.422739885871504
"65",-5.29763618971682,-0.422739885871504
"66",-5.29763618971682,-0.422739885871504
"67",-5.29763618971682,-0.422739885871504
"68",-5.29763618971682,-0.422739885871504
"69",-5.29763618971682,-0.422739885871504
"70",-5.29763618971682,-0.422739885871504
"71",-5.29763618971682,-0.422739885871504
"72",-5.29763618971682,-0.422739885871504
"73",-5.29763618971682,-0.422739885871504
"74",-5.29763618971682,-0.422739885871504
"75",-5.29763618971682,-0.422739885871504
"76",-5.29763618971682,-0.422739885871504
"77",-5.29763618971682,-0.422739885871504
"78",-5.29763618971682,-0.422739885871504
"79",-5.28935592643304,-0.538289601960668
"80",-5.28935592643304,-0.538289601960668
"81",-5.28935592643304,-0.538289601960668
"82",-5.28935592643304,-0.538289601960668
"83",-5.28935592643304,-0.538289601960668
"84",-5.28935592643304,-0.538289601960668
"85",-5.28935592643304,-0.538289601960668
"86",-5.28935592643304,-0.538289601960668
"87",-5.28935592643304,-0.538289601960668
"88",-5.28935592643304,-0.538289601960668
"89",-5.28935592643304,-0.538289601960668
"90",-5.28935592643304,-0.538289601960668
"91",-5.28935592643304,-0.538289601960668
"92",-5.28935592643304,-0.538289601960668
"93",-5.28935592643304,-0.538289601960668
"94",-5.28935592643304,-0.538289601960668
"95",-5.28935592643304,-0.538289601960668
"96",-5.28935592643304,-0.538289601960668
"97",-5.28935592643304,-0.538289601960668
"98",-5.28935592643304,-0.538289601960668
"99",-5.28935592643304,-0.538289601960668
"100",-5.28935592643304,-0.538289601960668
"101",-5.28935592643304,-0.538289601960668
"102",-5.28935592643304,-0.538289601960668
"103",-5.28935592643304,-0.538289601960668
"104",-5.28935592643304,-0.538289601960668
"105",-5.28935592643304,-0.538289601960668
"106",-5.28935592643304,-0.538289601960668
"107",-5.28935592643304,-0.538289601960668
"108",-5.28935592643304,-0.538289601960668
"109",-5.28935592643304,-0.538289601960668
"110",-5.28935592643304,-0.538289601960668
"111",-5.28935592643304,-0.538289601960668
"112",-5.28935592643304,-0.538289601960668
"113",-5.28935592643304,-0.538289601960668
"114",-5.28935592643304,-0.538289601960668
"115",-5.28935592643304,-0.538289601960668
"116",-5.28935592643304,-0.538289601960668
"117",-5.28935592643304,-0.538289601960668
"118",-5.28935592643304,-0.538289601960668
"119",-5.28935592643304,-0.538289601960668
"120",-5.28935592643304,-0.538289601960668
"121",-5.28935592643304,-0.538289601960668
"122",-5.28935592643304,-0.538289601960668
"123",-5.28935592643304,-0.538289601960668
"124",-5.28935592643304,-0.538289601960668
"125",-5.28935592643304,-0.538289601960668
"126",-5.28935592643304,-0.538289601960668
"127",-5.28935592643304,-0.538289601960668
"128",-5.28935592643304,-0.538289601960668
"129",-5.28935592643304,-0.538289601960668
"130",-5.28935592643304,-0.538289601960668
"131",-5.28935592643304,-0.538289601960668
"132",-5.28935592643304,-0.538289601960668
"133",-5.28935592643304,-0.538289601960668
"134",-5.28935592643304,-0.538289601960668
"135",-5.28935592643304,-0.538289601960668
"136",-5.28935592643304,-0.538289601960668
"137",-5.28935592643304,-0.538289601960668
"138",-5.28935592643304,-0.538289601960668
"139",-5.28935592643304,-0.538289601960668
"140",-5.28935592643304,-0.538289601960668
"141",-5.28935592643304,-0.538289601960668
"142",-5.28935592643304,-0.538289601960668
"143",-5.28935592643304,-0.538289601960668
"144",-5.28935592643304,-0.538289601960668
"145",-5.28935592643304,-0.538289601960668
"146",-5.28935592643304,-0.538289601960668
"147",-5.28935592643304,-0.538289601960668
"148",-5.28935592643304,-0.538289601960668
"149",-5.28935592643304,-0.538289601960668
"150",-5.28935592643304,-0.538289601960668
"151",-5.28935592643304,-0.538289601960668
"152",-5.28935592643304,-0.538289601960668
"153",-5.28935592643304,-0.538289601960668
"154",-5.28935592643304,-0.538289601960668
"155",-5.28935592643304,-0.538289601960668
"156",-5.28935592643304,-0.538289601960668
"157",-5.29763618971682,-0.422739885871504
"158",-5.29763618971682,-0.422739885871504
"159",-5.29763618971682,-0.422739885871504
"160",-5.29763618971682,-0.422739885871504
"161",-5.29763618971682,-0.422739885871504
"162",-5.29763618971682,-0.422739885871504
"163",-5.29763618971682,-0.422739885871504
"164",-5.29763618971682,-0.422739885871504
"165",-5.29763618971682,-0.422739885871504
"166",-5.29763618971682,-0.422739885871504
"167",-5.29763618971682,-0.422739885871504
"168",-5.29763618971682,-0.422739885871504
"169",-5.29763618971682,-0.422739885871504
"170",-5.29763618971682,-0.422739885871504
"171",-5.29763618971682,-0.422739885871504
"172",-5.29763618971682,-0.422739885871504
"173",-5.29763618971682,-0.422739885871504
"174",-5.29763618971682,-0.422739885871504
"175",-5.29763618971682,-0.422739885871504
"176",-5.29763618971682,-0.422739885871504
"177",-5.29763618971682,-0.422739885871504
"178",-5.29763618971682,-0.422739885871504
"179",-5.29763618971682,-0.422739885871504
"180",-5.29763618971682,-0.422739885871504
"181",-5.29763618971682,-0.422739885871504
"182",-5.29763618971682,-0.422739885871504
"183",-5.29763618971682,-0.422739885871504
"184",-5.29763618971682,-0.422739885871504
"185",-5.29763618971682,-0.422739885871504
"186",-5.29763618971682,-0.422739885871504
"187",-5.29763618971682,-0.422739885871504
"188",-5.29763618971682,-0.422739885871504
"189",-5.29763618971682,-0.422739885871504
"190",-5.29763618971682,-0.422739885871504
"191",-5.29763618971682,-0.422739885871504
"192",-5.29763618971682,-0.422739885871504
"193",-5.29763618971682,-0.422739885871504
"194",-5.29763618971682,-0.422739885871504
"195",-5.29763618971682,-0.422739885871504
"196",-5.29763618971682,-0.422739885871504
"197",-5.29763618971682,-0.422739885871504
"198",-5.29763618971682,-0.422739885871504
"199",-5.29763618971682,-0.422739885871504
"200",-5.29763618971682,-0.422739885871504
"201",-5.29763618971682,-0.422739885871504
"202",-5.29763618971682,-0.422739885871504
"203",-5.29763618971682,-0.422739885871504
"204",-5.29763618971682,-0.422739885871504
"205",-5.29763618971682,-0.422739885871504
"206",-5.29763618971682,-0.422739885871504
"207",-5.29763618971682,-0.422739885871504
"208",-5.29763618971682,-0.422739885871504
"209",-5.29763618971682,-0.422739885871504
"210",-5.29763618971682,-0.422739885871504
"211",-5.29763618971682,-0.422739885871504
"212",-5.29763618971682,-0.422739885871504
"213",-5.29763618971682,-0.422739885871504
"214",-5.29763618971682,-0.422739885871504
"215",-5.29763618971682,-0.422739885871504
"216",-5.29763618971682,-0.422739885871504
"217",-5.29763618971682,-0.422739885871504
"218",-5.29763618971682,-0.422739885871504
"219",-5.29763618971682,-0.422739885871504
"220",-5.29763618971682,-0.422739885871504
"221",-5.29763618971682,-0.422739885871504
"222",-5.29763618971682,-0.422739885871504
"223",-5.29763618971682,-0.422739885871504
"224",-5.29763618971682,-0.422739885871504
"225",-5.29763618971682,-0.422739885871504
"226",-5.29763618971682,-0.422739885871504
"227",-5.29763618971682,-0.422739885871504
"228",-5.29763618971682,-0.422739885871504
"229",-5.29763618971682,-0.422739885871504
"230",-5.29763618971682,-0.422739885871504
"231",-5.29763618971682,-0.422739885871504
"232",-5.29763618971682,-0.422739885871504
"233",-5.29763618971682,-0.422739885871504
"234",-5.29763618971682,-0.422739885871504
"235",-0.818782976360112,-1.22584641828567
"236",-0.818782976360112,-1.22584641828567
"237",-0.818782976360112,-1.22584641828567
"238",-0.818782976360112,-1.22584641828567
"239",-0.818782976360112,-1.22584641828567
"240",-0.818782976360112,-1.22584641828567
"241",-0.818782976360112,-1.22584641828567
"242",-0.818782976360112,-1.22584641828567
"243",-0.818782976360112,-1.22584641828567
"244",-0.818782976360112,-1.22584641828567
"245",-0.818782976360112,-1.22584641828567
"246",-0.818782976360112,-1.22584641828567
"247",-0.818782976360112,-1.22584641828567
"248",-0.818782976360112,-1.22584641828567
"249",-0.818782976360112,-1.22584641828567
"250",-0.818782976360112,-1.22584641828567
"251",-0.818782976360112,-1.22584641828567
"252",-0.818782976360112,-1.22584641828567
"253",-0.818782976360112,-1.22584641828567
"254",-0.818782976360112,-1.22584641828567
"255",-0.818782976360112,-1.22584641828567
"256",-0.818782976360112,-1.22584641828567
"257",-0.818782976360112,-1.22584641828567
"258",-0.818782976360112,-1.22584641828567
"259",-0.818782976360112,-1.22584641828567
"260",-0.818782976360112,-1.22584641828567
"261",-0.818782976360112,-1.22584641828567
"262",-0.818782976360112,-1.22584641828567
"263",-0.818782976360112,-1.22584641828567
"264",-0.818782976360112,-1.22584641828567
"265",-0.818782976360112,-1.22584641828567
"266",-0.818782976360112,-1.22584641828567
"267",-0.818782976360112,-1.22584641828567
"268",-0.818782976360112,-1.22584641828567
"269",-0.818782976360112,-1.22584641828567
"270",-0.818782976360112,-1.22584641828567
"271",-0.818782976360112,-1.22584641828567
"272",-0.818782976360112,-1.22584641828567
"273",-0.818782976360112,-1.22584641828567
"274",-0.818782976360112,-1.22584641828567
"275",-0.818782976360112,-1.22584641828567
"276",-0.818782976360112,-1.22584641828567
"277",-0.818782976360112,-1.22584641828567
"278",-0.818782976360112,-1.22584641828567
"279",-0.818782976360112,-1.22584641828567
"280",-0.818782976360112,-1.22584641828567
"281",-0.818782976360112,-1.22584641828567
"282",-0.818782976360112,-1.22584641828567
"283",-0.818782976360112,-1.22584641828567
"284",-0.818782976360112,-1.22584641828567
"285",-0.818782976360112,-1.22584641828567
"286",-0.818782976360112,-1.22584641828567
"287",-0.818782976360112,-1.22584641828567
"288",-0.818782976360112,-1.22584641828567
"289",-0.818782976360112,-1.22584641828567
"290",-0.818782976360112,-1.22584641828567
"291",-0.818782976360112,-1.22584641828567
"292",-0.818782976360112,-1.22584641828567
"293",-0.818782976360112,-1.22584641828567
"294",-0.818782976360112,-1.22584641828567
"295",-0.818782976360112,-1.22584641828567
"296",-0.818782976360112,-1.22584641828567
"297",-0.818782976360112,-1.22584641828567
"298",-0.818782976360112,-1.22584641828567
"299",-0.818782976360112,-1.22584641828567
"300",-0.818782976360112,-1.22584641828567
"301",-0.818782976360112,-1.22584641828567
"302",-0.818782976360112,-1.22584641828567
"303",-0.818782976360112,-1.22584641828567
"304",-0.818782976360112,-1.22584641828567
"305",-0.818782976360112,-1.22584641828567
"306",-0.818782976360112,-1.22584641828567
"307",-0.818782976360112,-1.22584641828567
"308",-0.818782976360112,-1.22584641828567
"309",-0.818782976360112,-1.22584641828567
"310",-0.818782976360112,-1.22584641828567
"311",-0.818782976360112,-1.22584641828567
"312",-0.818782976360112,-1.22584641828567
"313",-0.818782976360112,-1.22584641828567
"314",-0.818782976360112,-1.22584641828567
"315",-0.818782976360112,-1.22584641828567
"316",-0.818782976360112,-1.22584641828567
"317",-0.818782976360112,-1.22584641828567
"318",-0.818782976360112,-1.22584641828567
"319",-0.818782976360112,-1.22584641828567
"320",-0.818782976360112,-1.22584641828567
"321",-0.818782976360112,-1.22584641828567
"322",-0.818782976360112,-1.22584641828567
"323",-0.818782976360112,-1.22584641828567
"324",-0.818782976360112,-1.22584641828567
"325",-0.818782976360112,-1.22584641828567
"326",-0.818782976360112,-1.22584641828567
"327",-0.818782976360112,-1.22584641828567
"328",-0.818782976360112,-1.22584641828567
"329",-0.818782976360112,-1.22584641828567
"330",-0.818782976360112,-1.22584641828567
"331",-0.818782976360112,-1.22584641828567
"332",-0.818782976360112,-1.22584641828567
"333",-0.818782976360112,-1.22584641828567
"334",-0.818782976360112,-1.22584641828567
"335",-0.818782976360112,-1.22584641828567
"336",-0.818782976360112,-1.22584641828567
"337",-0.818782976360112,-1.22584641828567
"338",-0.818782976360112,-1.22584641828567
"339",-0.818782976360112,-1.22584641828567
"340",-0.818782976360112,-1.22584641828567
"341",-0.818782976360112,-1.22584641828567
"342",-0.818782976360112,-1.22584641828567
"343",-0.818782976360112,-1.22584641828567
"344",-0.818782976360112,-1.22584641828567
"345",-0.818782976360112,-1.22584641828567
"346",-0.818782976360112,-1.22584641828567
"347",-0.818782976360112,-1.22584641828567
"348",-0.818782976360112,-1.22584641828567
"349",-0.818782976360112,-1.22584641828567
"350",-0.818782976360112,-1.22584641828567
"351",-0.818782976360112,-1.22584641828567
"352",-0.849845650828125,-0.904483182630989
"353",-0.849845650828125,-0.904483182630989
"354",-0.849845650828125,-0.904483182630989
"355",-0.849845650828125,-0.904483182630989
"356",-0.849845650828125,-0.904483182630989
"357",-0.849845650828125,-0.904483182630989
"358",-0.849845650828125,-0.904483182630989
"359",-0.849845650828125,-0.904483182630989
"360",-0.849845650828125,-0.904483182630989
"361",-0.849845650828125,-0.904483182630989
"362",-0.849845650828125,-0.904483182630989
"363",-0.849845650828125,-0.904483182630989
"364",-0.849845650828125,-0.904483182630989
"365",-0.849845650828125,-0.904483182630989
"366",-0.849845650828125,-0.904483182630989
"367",-0.849845650828125,-0.904483182630989
"368",-0.849845650828125,-0.904483182630989
"369",-0.849845650828125,-0.904483182630989
"370",-0.849845650828125,-0.904483182630989
"371",-0.849845650828125,-0.904483182630989
"372",-0.849845650828125,-0.904483182630989
"373",-0.849845650828125,-0.904483182630989
"374",-0.849845650828125,-0.904483182630989
"375",-0.849845650828125,-0.904483182630989
"376",-0.849845650828125,-0.904483182630989
"377",-0.849845650828125,-0.904483182630989
"378",-0.849845650828125,-0.904483182630989
"379",-0.849845650828125,-0.904483182630989
"380",-0.849845650828125,-0.904483182630989
"381",-0.849845650828125,-0.904483182630989
"382",-0.849845650828125,-0.904483182630989
"383",-0.849845650828125,-0.904483182630989
"384",-0.849845650828125,-0.904483182630989
"385",-0.849845650828125,-0.904483182630989
"386",-0.849845650828125,-0.904483182630989
"387",-0.849845650828125,-0.904483182630989
"388",-0.849845650828125,-0.904483182630989
"389",-0.849845650828125,-0.904483182630989
"390",-0.849845650828125,-0.904483182630989
"391",-0.579797576442787,-0.942844480277526
"392",-0.579797576442787,-0.942844480277526
"393",-0.579797576442787,-0.942844480277526
"394",-0.579797576442787,-0.942844480277526
"395",-0.579797576442787,-0.942844480277526
"396",-0.579797576442787,-0.942844480277526
"397",-0.579797576442787,-0.942844480277526
"398",-0.579797576442787,-0.942844480277526
"399",-0.579797576442787,-0.942844480277526
